;Unnamed: 0;created_at;favorite_count;id_str;is_retweet;retweet_count;source;text;sentiment ;topic_words
1725;1725;2017-08-04 10:29:11;0;893418532809179136;True;12222;Twitter for iPhone;RT @Team_Trump45: @realDonaldTrump We won. Move on. https://t.co/YnUKMoyegB;0.5719;['MadeInAmerica', 'WhiteHouse', 't.co/q4vB9GdE5y']
1726;1726;2017-08-04 10:26:16;75633;893417795614121984;False;14948;Twitter for iPhone;"Consumer confidence is at a 16 year high....and for good reason. Much more regulation ""busting"" to come. Working hard on tax cuts &amp; reform!";0.5983;['t.co/x9MeUzDom6', 'ðŸŽ¥https', 'hope']
1727;1727;2017-08-04 10:21:34;60261;893416615504748544;False;11235;Twitter for iPhone;....and don't forget that Foxconn will be spending up to 10 billion dollars on a top of the line plant/plants in Wisconsin.;0.354;['Pfizer', 'investments', 't.co/5VtMfuY3PM']
1728;1728;2017-08-04 10:02:24;117780;893411790868160512;False;26142;Twitter for iPhone;"Toyota &amp; Mazda to build a new $1.6B plant here in the U.S.A. and create 4K new American jobs. A great investment in American manufacturing!";0.7574;['t.co/NOnhJyWp4J', 'citizens', 'America']
1729;1729;2017-08-04 04:19:31;68517;893325503020642304;False;15828;Twitter for iPhone;Thank you West Virginia! All across the country, Americans of every kind are coming together w/one simple goal: to MAKE AMERICA GREAT AGAIN! https://t.co/thRh7htVbH;0.9065;['Pentagon', 'VP', 't.co/5d1MSzhjQS']
1730;1730;2017-08-03 22:52:16;64611;893243147580473344;False;10787;Twitter for iPhone;Just arrived in West Virginia for a MAKE AMERICA GREAT AGAIN rally in Huntington at 7:00pmE. Massive crowd expected - tune in! #MAGAðŸ‡ºðŸ‡¸;0.7290000000000001;['Senator', 'family', 't.co/fONWVlmYyz']
1731;1731;2017-08-03 19:07:40;48821;893186623193718784;False;11806;Media Studio;Our GREAT VETERANS can now connect w/ their VA healthcare team from anywhere, using #VAVideoConnect - available at: https://t.co/WFFHLWn8nF. https://t.co/Dmq4htSps9;0.7034;['death', 'Republicans', 'Dems']
1732;1732;2017-08-03 18:03:33;70079;893170489820151808;False;16273;Media Studio;Today, I  announced another historic breakthrough for the VA. We are working tirelessly to keep our promises to our GREAT VETERANS! #USA https://t.co/LexSINeM1J;0.8283;['lunch', 'White', 'promise']
1733;1733;2017-08-03 16:04:10;44234;893140445294940160;False;9524;Media Studio;"See you tonight Huntington, West Virginia!
#MakeAmericaGreatAgainðŸ‡ºðŸ‡¸
Tickets: https://t.co/ERU0xUWdCr https://t.co/obtDsdV94t";0.0;['dishonest', 'dinner', 'leaders']
1734;1734;2017-08-03 12:18:49;92727;893083735633129472;False;29173;Twitter for iPhone;"Our relationship with Russia is at an all-time &amp; very dangerous  low. You can thank Congress, the same people that can't even give us HCare!";-0.5519;['leaders', 'spouses', 'Putin']
1735;1735;2017-08-03 12:12:21;101225;893082107081244672;False;19770;Twitter for iPhone;"I am continuing to get rid of costly and unnecessary regulations. Much work left to do but effect will be great! Business &amp; jobs will grow.";0.7745;['Senate', 'vote', 'need']
1736;1736;2017-08-03 12:08:54;82679;893081237082001408;False;16533;Twitter for iPhone;Business is looking better than ever with business enthusiasm at record levels. Stock Market at an all-time high. That doesn't just happen!;0.7263;['victories', 'Senate', 'votes']
1737;1737;2017-08-03 12:05:07;0;893080287755849728;True;7271;Twitter for iPhone;RT @JacobAWohl: @realDonaldTrump The #MAGA great again movement is WINNING, and the left-wing media can't stand it!;0.8599;['ObamaCare', 'healthcare', 'plan']
1738;1738;2017-08-03 12:00:05;0;893079018605621248;True;6638;Twitter for iPhone;RT @foxandfriends: Insurers seeking huge premium hikes on ObamaCare plans https://t.co/YrUwvMKlyb;0.3182;['Republicans', 'Democrats']
1739;1739;2017-08-03 01:29:46;137752;892920397162848256;False;32924;Twitter for iPhone;I love the White House, one of the most beautiful buildings (homes) I have ever seen. But Fake News said I called it a dump - TOTALLY UNTRUE;0.5709;['Republicans', 'Plan', 'slate']
1740;1740;2017-08-02 18:29:04;78586;892814520942460928;False;20342;Media Studio;"I campaigned on creating a merit-based immigration system that protects U.S. workers &amp; taxpayers. Watch: https://t.co/lv3ScSKnF6 #RAISEAct https://t.co/zCFK5OfYnB";0.5423;['order', 'meeting', 'politicians']
1741;1741;2017-08-02 16:22:40;56159;892782712322437120;False;12432;Twitter for iPhone;"""Why the Rust Belt just gave Donald Trump a hero's welcome""
https://t.co/nqiZ8h8ajk";0.4588;['trade', 'Washington', ' Much']
1742;1742;2017-08-02 14:09:37;82161;892749228291874816;False;16823;Media Studio;"It was my great honor to pay tribute to a VET who went above &amp; beyond the call of duty to PROTECT our COMRADES, our COUNTRY, &amp; OUR FREEDOM! https://t.co/YS6y1WR30G";0.9473;['USGA', 'Congratulations', ' Hyun']
1743;1743;2017-08-02 13:38:00;51840;892741272259133440;False;11564;Twitter for iPhone;"Small business owners are the DREAMERS &amp; INNOVATORS who are powering us into the future!
Read more and watch here: https://t.co/hZE3fUqKDf https://t.co/TJn5x6HrFG";0.0;['player', 'decades', 'USGA']
1744;1744;2017-08-01 13:55:19;140273;892383242535481344;False;33675;Twitter for iPhone;Only the Fake News Media and Trump enemies want me to stop using Social Media (110 million people). Only way for me to get the truth out!;-0.7345;['sailors', 'capabilities', 't.co/yTnMwSh1Kg']
1745;1745;2017-08-01 13:03:59;79661;892370324616089600;False;16961;Twitter for iPhone;"""Corporations have NEVER made as much money as they are making now."" Thank you Stuart Varney @foxandfriends Jobs are starting to roar,watch!";0.4199;['time', 'poll', 'ABC/Washington']
1746;1746;2017-08-01 12:49:22;107308;892366646542782464;False;23445;Twitter for iPhone;Stock Market could hit all-time high (again) 22,000 today. Was 18,000 only 6 months ago on Election Day. Mainstream media seldom mentions!;0.0;['phony', 'Fake', 'reporting']
1748;1748;2017-07-31 12:29:08;0;891999166074847232;True;7816;Twitter for iPhone;RT @foxandfriends: .@Suffolk_Sheriff praises President Trump for making gang eradication a priority https://t.co/uNY7jBhleE;0.5267;['protesters', 'Women', 'supporters']
1749;1749;2017-07-31 12:28:00;126845;891998881009061888;False;30726;Twitter for iPhone;Highest Stock Market EVER, best economic numbers in years, unemployment lowest in 17 years, wages raising, border secure, S.C.: No WH chaos!;-0.6239;['Fake', 'HillaryClinton', 'questions']
1750;1750;2017-07-31 12:16:46;131252;891996053611917312;False;35202;Twitter for iPhone;"If ObamaCare is hurting people, &amp; it is, why shouldn't it hurt the insurance companies &amp; why should Congress not be paying what public pays?";0.0196;['today', 't.co/2oWyptgfIY', 'tomorrow']
1751;1751;2017-07-30 11:37:39;106525;891623821702295552;False;25010;Twitter for iPhone;"Don't give up Republican Senators, the World is watching: Repeal &amp; Replace...and go to 51 votes (nuke option), get Cross State Lines &amp; more.";0.0;['USWomensOpen', 'election', 'record']
1752;1752;2017-07-29 23:35:13;99285;891442016294494208;False;24240;Twitter for iPhone;...they do NOTHING for us with North Korea, just talk. We will no longer allow this to continue. China could easily solve this problem!;0.126;['legislation', 'Senate', 't.co/xjVDkgo1NK']
1753;1753;2017-07-29 23:29:05;101591;891440474132795392;False;26681;Twitter for iPhone;I am very disappointed in China. Our foolish past leaders have allowed them to make hundreds of billions of dollars a year in trade, yet...;-0.6697;['Open', 'U.S.', 'Women']
1754;1754;2017-07-29 23:15:57;85767;891437168798965760;False;18571;Twitter for iPhone;"I love reading about all of the ""geniuses"" who were so instrumental in my election success. Problem is, most don't exist. #Fake News! MAGA";0.7574;['numbers', 'hoax', 'story']
1755;1755;2017-07-29 20:36:52;92349;891397134662193152;False;22095;Twitter for iPhone;"Unless the Republican Senators are total quitters, Repeal &amp; Replace is not dead! Demand another vote before voting on any other bill!";0.6593;['trade', 'U.S.', ' Market']
1756;1756;2017-07-29 17:04:20;106915;891343645529567232;False;22532;Twitter for iPhone;U.S. Stock Market up almost 20% since Election!;0.0;['crowds', 'USGA', 'tomorrow']
1757;1757;2017-07-29 16:27:39;106726;891334415347060736;False;29095;Twitter for iPhone;If a new HealthCare Bill is not approved quickly, BAILOUTS for Insurance Companies and BAILOUTS for Members of Congress will end very soon!;-0.3867;['t.co/wERNV7J4oO', 'men', 'thanks']
1758;1758;2017-07-29 16:19:12;80415;891332290474848256;False;19365;Twitter for iPhone;"After seven years of ""talking"" Repeal &amp; Replace, the people of our great country are still being forced to live with imploding ObamaCare!";0.3382;['Thank', 'Melania', 'celebration']
1759;1759;2017-07-29 11:47:13;75811;891263843908947968;False;18985;Twitter for iPhone;If the Senate Democrats ever got the chance, they would switch to a 51 majority vote in first minute. They are laughing at R's. MAKE CHANGE!;0.6696;['days', 'President', 'lot']
1760;1760;2017-07-29 11:39:25;70383;891261878005092352;False;17988;Twitter for iPhone;....8 Dems totally control the U.S. Senate. Many great Republican bills will never pass, like Kate's Law and complete Healthcare. Get smart!;0.7169;['New', 'U.S.A.', 'afternoon']
1761;1761;2017-07-29 11:32:52;73271;891260230876659712;False;18092;Twitter for iPhone;Republicans in the Senate will NEVER win if they don't go to a 51 vote majority NOW. They look like fools and are just wasting time......;0.1027;['security', 'conversations', 'EmmanuelMacron']
1762;1762;2017-07-29 11:28:57;71934;891259245106278400;False;17724;Twitter for iPhone;The very outdated filibuster rule must go. Budget reconciliation is killing R's in Senate. Mitch M, go to 51 Votes NOW and WIN. IT'S TIME!;0.1091;['France', 'mourns', 'terror']
1763;1763;2017-07-29 11:20:29;69689;891257113565163520;False;18453;Twitter for iPhone;Republican Senate must get rid of 60 vote NOW! It is killing the R Party, allows 8 Dems to control country. 200 Bills sit in Senate. A JOKE!;0.2064;['President', 'United', 'parade']
1764;1764;2017-07-29 11:07:18;64793;891253798500487168;False;19020;Twitter for iPhone;"In other words, Russia was against Trump in the 2016 Election - and why not, I want strong military &amp; low oil prices. Witch Hunt! https://t.co/mMSxj4Su5z";-0.7793;['VP', 'Pence', 'HealthCare']
1765;1765;2017-07-29 00:06:26;62779;891087485111087104;False;15037;Media Studio;We will defend our country, protect our communities and put the safety of the AMERICAN PEOPLE FIRST! Replay: https://t.co/dcZxPKOPZ9 https://t.co/0NGiIhGY18;0.69;['ObamaCare', 'Republican/JJ Senators', 'thru']
1766;1766;2017-07-28 21:00:19;80770;891040645581873152;False;15792;Twitter for iPhone;I would like to thank Reince Priebus for his service and dedication to his country. We accomplished a lot together and I am proud of him!;0.8832;['disaster', 'SenateMajLdr', 'leadership']
1767;1767;2017-07-28 20:54:43;68485;891039237319143424;False;14468;Twitter for iPhone;...and a Great Leader. John has also done a spectacular job at Homeland Security. He has been a true star of my Administration;0.8519;['hand', 'Senators', 'ObamaCare']
1768;1768;2017-07-28 20:49:51;92878;891038014314598400;False;24516;Twitter for iPhone;I am pleased to inform you that I have just named General/Secretary John F Kelly as White House Chief of Staff. He is a Great American....;0.7906;['Went', 'dinner', 'President']
1769;1769;2017-07-28 16:24:30;58914;890971233159962624;False;13675;Twitter for iPhone;Departing for Long Island now. An area under siege from #MS13 gang members. We will not rest until #MS13 is eradicated. #LESM https://t.co/GsgbBUXyHS;0.0;['friendship', 'nations', 'w/']
1770;1770;2017-07-28 16:13:21;62365;890968428370153472;False;13971;Twitter for iPhone;"We will always ENFORCE our laws, PROTECT our borders, and SUPPORT our police! #LESM
Harrisburg, Pennsylvania 
#FlashbackFriday #MS13 https://t.co/79Tskiv69j";0.794;['ceremony', 'President', 't.co/RKir1GcRrB']
1771;1771;2017-07-28 14:00:42;55356;890935044474380288;False;10995;Twitter for iPhone;"...Even though parts of healthcare could pass at 51, some really good things need 60. So many great future bills &amp; budgets need 60 votes....";0.8211;['families', 'members', 't.co/ZSdsJ0Bsbl']
1772;1772;2017-07-28 13:46:28;63380;890931465885798400;False;14432;Twitter for iPhone;If Republicans are going to pass great future legislation in the Senate, they must immediately go to a 51 vote majority, not senseless 60...;0.6249;['Paris', 'Melania', 'FLOTUS']
1773;1773;2017-07-28 06:25:33;93756;890820505330212864;False;27123;Twitter for iPhone;3 Republicans and 48 Democrats let the American people down. As I said from the beginning, let ObamaCare implode, then deal. Watch!;0.0;['lives', 't.co/xhiknXko70', 'wall']
1774;1774;2017-07-28 02:43:30;73164;890764622852173824;False;13641;Twitter for iPhone;Go Republican Senators, Go! Get there after waiting for 7 years. Give America great healthcare!;0.6892;['outlook', 'enthusiasm', 'spirit']
1775;1775;2017-07-27 22:49:05;63785;890705628716466176;False;13266;Media Studio;It was my great HONOR to present our nation's highest award for a public safety officer - THE MEDAL OF VALOR to FIVE AMERICAN HEROES! https://t.co/j7ceXuBZ3f;0.9735;['President', 'WWI', 'invitation']
1776;1776;2017-07-27 21:36:51;67187;890687451156631552;False;12683;Media Studio;Today, we gathered in the East Room to pay tribute to the HEROES whose courageous actions under fire saved so many lives in Alexandria, VA. https://t.co/it52TkLsye;0.8143;['deal', 'market', 't.co/gDGgejqFMs']
1777;1777;2017-07-27 19:08:58;43084;890650237060120576;False;7887;Twitter for iPhone;Join me live as we recognize the first responders to the June 14th shooting involving @SteveScalise. #TeamScalise https://t.co/qOolNmB65d https://t.co/6OCn9JfMAG;0.29600000000000004;['W.H', 'Tax', 'things']
1778;1778;2017-07-27 18:37:44;94758;890642377131515904;False;19433;Twitter for iPhone;Big progress being made in ridding our country of MS-13 gang members and gang members in general. MAKE AMERICA SAFE AGAIN!;0.7734;['Clinton', 'Democrats', 'Hillary']
1779;1779;2017-07-27 13:45:22;54808;890568797941362688;False;12467;Twitter for iPhone;"...about then candidate Trump."" Catherine Herridge @FoxNews. So why doesn't Fake News report this? Witch Hunt! Purposely phony reporting.";-0.0898;['WashTimes', 'Moscow', 'disinformation']
1780;1780;2017-07-27 13:35:35;57728;890566339462672384;False;13164;Twitter for iPhone;"""One of the things that has been lost in the politics of this situation is that the Russians collected and spread negative information.....";-0.7184;['border', 'crossings', 'run']
1781;1781;2017-07-27 12:49:41;0;890554786755555328;True;25716;Twitter for iPhone;RT @townhallcom: ABC, NBC, And CBS Pretty Much Bury IT Scandal Engulfing Debbie Wasserman Schultz's Office https://t.co/PjbZ2TGIKb;0.0772;['job', 'recess', 'foxandfriends']
1782;1782;2017-07-27 11:24:52;93516;890533442135502848;False;21456;Twitter for iPhone;Come on Republican Senators, you can do it on Healthcare. After 7 years, this is your chance to shine! Don't let the American people down!;0.3786;['sources', 'Remember', ' Media']
1783;1783;2017-07-27 10:48:53;55479;890524387773997056;False;11826;Twitter for iPhone;"Wow, the Failing @nytimes said about @foxandfriends ""....the most powerful T.V. show in America.""";0.5563;['job', 'Witch', 'night']
